Price,Adj Close,Close,High,Low,Open,Volume,Monthly_Return
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,
Date,,,,,,,
1986-03-01 00:00:00+00:00,238.89999389648438,238.89999389648438,240.11000061035156,222.17999267578125,226.9199981689453,3214600000,0.052793917786918776
1986-04-01 00:00:00+00:00,235.52000427246094,235.52000427246094,245.47000122070312,226.3000030517578,238.89999389648438,3240400000,-0.014148136083619978
1986-05-01 00:00:00+00:00,247.35000610351562,247.35000610351562,249.19000244140625,232.25999450683594,235.52000427246094,2680240000,0.05022928675463656
1986-06-01 00:00:00+00:00,250.83999633789062,250.83999633789062,251.80999755859375,238.22999572753906,246.0399932861328,2649600000,0.014109521521153523
1986-07-01 00:00:00+00:00,236.1199951171875,236.1199951171875,253.1999969482422,233.07000732421875,250.6699981689453,3029900000,-0.05868283142882347
1986-08-01 00:00:00+00:00,252.92999267578125,252.92999267578125,254.24000549316406,231.9199981689453,236.1199951171875,2701900000,0.07119260505765657
1986-09-01 00:00:00+00:00,231.32000732421875,231.32000732421875,254.1300048828125,228.0800018310547,252.92999267578125,3166300000,-0.08543860347658849
1986-10-01 00:00:00+00:00,243.97999572753906,243.97999572753906,244.50999450683594,231.32000732421875,231.32000732421875,3016740000,0.0547293273494327
1986-11-01 00:00:00+00:00,249.22000122070312,249.22000122070312,249.22000122070312,235.50999450683594,243.97000122070312,2940830000,0.02147719315076868
1986-12-01 00:00:00+00:00,242.1699981689453,242.1699981689453,254.8699951171875,241.27999877929688,249.22000122070312,3260870000,-0.028288271475909732
1987-01-01 00:00:00+00:00,274.0799865722656,274.0799865722656,280.9599914550781,242.1699981689453,242.1699981689453,4040880000,0.13176689368870087
1987-02-01 00:00:00+00:00,284.20001220703125,284.20001220703125,287.54998779296875,273.1600036621094,274.0799865722656,3485300000,0.036923621317010324
1987-03-01 00:00:00+00:00,291.70001220703125,291.70001220703125,302.7200012207031,282.29998779296875,284.1700134277344,3965100000,0.02638986515783981
1987-04-01 00:00:00+00:00,288.3599853515625,288.3599853515625,303.6499938964844,275.6700134277344,291.5899963378906,3931700000,-0.011450211572491154
1987-05-01 00:00:00+00:00,290.1000061035156,290.1000061035156,298.69000244140625,277.010009765625,286.989990234375,3417700000,0.006034196283620119
1987-06-01 00:00:00+00:00,304.0,304.0,310.2699890136719,286.92999267578125,290.1199951171875,3595000000,0.04791449018971927
1987-07-01 00:00:00+00:00,318.6600036621094,318.6600036621094,318.8500061035156,302.5299987792969,303.989990234375,3966400000,0.048223696256938675
1987-08-01 00:00:00+00:00,329.79998779296875,329.79998779296875,337.8900146484375,314.510009765625,318.6199951171875,4062400000,0.03495884015199979
1987-09-01 00:00:00+00:00,321.8299865722656,321.8299865722656,332.17999267578125,308.55999755859375,329.80999755859375,3723200000,-0.024166165905701198
1987-10-01 00:00:00+00:00,251.7899932861328,251.7899932861328,328.94000244140625,216.4600067138672,321.8299865722656,6094500000,-0.21763041421998008
1987-11-01 00:00:00+00:00,230.3000030517578,230.3000030517578,257.2099914550781,225.75,251.72999572753906,3589530000,-0.0853488653536516
1987-12-01 00:00:00+00:00,247.0800018310547,247.0800018310547,253.35000610351562,221.24000549316406,230.32000732421875,3926750000,0.07286147875354443
1988-01-01 00:00:00+00:00,257.07000732421875,257.07000732421875,261.7799987792969,240.1699981689453,247.10000610351562,3494700000,0.04043227059709542
1988-02-01 00:00:00+00:00,267.82000732421875,267.82000732421875,267.82000732421875,247.82000732421875,257.04998779296875,3693240000,0.04181740262854561
1988-03-01 00:00:00+00:00,258.8900146484375,258.8900146484375,272.6400146484375,256.07000732421875,267.82000732421875,4052970000,-0.03334326201018556
1988-04-01 00:00:00+00:00,261.3299865722656,261.3299865722656,272.04998779296875,254.7100067138672,258.8900146484375,3260760000,0.009424743272317793
1988-05-01 00:00:00+00:00,262.1600036621094,262.1600036621094,263.70001220703125,248.85000610351562,261.3599853515625,3231370000,0.003176126477985486
1988-06-01 00:00:00+00:00,273.5,273.5,276.8800048828125,262.1000061035156,262.1600036621094,4306710000,0.043256012280601164
1988-07-01 00:00:00+00:00,272.0199890136719,272.0199890136719,276.3599853515625,262.4800109863281,273.5,3338470000,-0.005411374721492224
1988-08-01 00:00:00+00:00,261.5199890136719,261.5199890136719,274.20001220703125,256.5299987792969,272.0299987792969,3327470000,-0.03860010449258666
1988-09-01 00:00:00+00:00,271.9100036621094,271.9100036621094,274.8699951171875,256.9800109863281,261.5199890136719,3059450000,0.03972933268934309
1988-10-01 00:00:00+00:00,278.9700012207031,278.9700012207031,283.95001220703125,268.8399963378906,271.8900146484375,3415160000,0.0259644642106176
1988-11-01 00:00:00+00:00,273.70001220703125,273.70001220703125,280.3699951171875,262.8500061035156,278.9700012207031,2822820000,-0.018890880706211144
1988-12-01 00:00:00+00:00,277.7200012207031,277.7200012207031,280.45001220703125,270.4700012207031,273.67999267578125,2844900000,0.014687573381001906
1989-01-01 00:00:00+00:00,297.4700012207031,297.4700012207031,297.510009765625,273.80999755859375,277.7200012207031,3532220000,0.07111479156412925
1989-02-01 00:00:00+00:00,288.8599853515625,288.8599853515625,300.57000732421875,286.260009765625,297.4700012207031,3216280000,-0.02894414843113058
1989-03-01 00:00:00+00:00,294.8699951171875,294.8699951171875,299.989990234375,286.4599914550781,288.8599853515625,3504530000,0.020805961609083434
1989-04-01 00:00:00+00:00,309.6400146484375,309.6400146484375,310.45001220703125,294.3500061035156,294.8699951171875,3237250000,0.05008993717851862
1989-05-01 00:00:00+00:00,320.5199890136719,320.5199890136719,323.05999755859375,304.05999755859375,309.6400146484375,3747320000,0.035137494672926595
1989-06-01 00:00:00+00:00,317.9800109863281,317.9800109863281,329.19000244140625,314.3800048828125,320.510009765625,3966590000,-0.007924554206930945
1989-07-01 00:00:00+00:00,346.0799865722656,346.0799865722656,346.0799865722656,317.260009765625,317.9800109863281,3249030000,0.08837025792525588
1989-08-01 00:00:00+00:00,351.45001220703125,351.45001220703125,352.7300109863281,339.0,346.0799865722656,3949100000,0.01551671822445666
1989-09-01 00:00:00+00:00,349.1499938964844,349.1499938964844,354.1300048828125,341.3699951171875,351.45001220703125,3035020000,-0.006544368276168888
1989-10-01 00:00:00+00:00,340.3599853515625,340.3599853515625,360.44000244140625,327.1199951171875,349.1499938964844,4012670000,-0.02517545094824758
1989-11-01 00:00:00+00:00,345.989990234375,345.989990234375,346.5,330.9100036621094,340.3599853515625,3032160000,0.016541324259951473
1989-12-01 00:00:00+00:00,353.3999938964844,353.3999938964844,354.1000061035156,339.6300048828125,346.010009765625,3213420000,0.021416815142801804
1990-01-01 00:00:00+00:00,329.0799865722656,329.0799865722656,360.5899963378906,319.8299865722656,353.3999938964844,3793250000,-0.06881722621461728
1990-02-01 00:00:00+00:00,331.8900146484375,331.8900146484375,336.0899963378906,322.1000061035156,329.0799865722656,2961970000,0.008539042758088922
1990-03-01 00:00:00+00:00,339.94000244140625,339.94000244140625,344.489990234375,331.0799865722656,331.8900146484375,3283280000,0.024254986404143253
1990-04-01 00:00:00+00:00,330.79998779296875,330.79998779296875,347.29998779296875,327.760009765625,339.94000244140625,2801220000,-0.02688714062127162
1990-05-01 00:00:00+00:00,361.2300109863281,361.2300109863281,362.260009765625,330.79998779296875,330.79998779296875,3596680000,0.09198919079889456
1990-06-01 00:00:00+00:00,358.0199890136719,358.0199890136719,368.7799987792969,351.2300109863281,361.260009765625,3226280000,-0.008886365681221697
1990-07-01 00:00:00+00:00,356.1499938964844,356.1499938964844,369.7799987792969,350.0899963378906,358.0199890136719,3373540000,-0.005223158411739148
1990-08-01 00:00:00+00:00,322.55999755859375,322.55999755859375,357.3500061035156,306.17999267578125,356.1499938964844,4020730000,-0.09431418479162912
1990-09-01 00:00:00+00:00,306.04998779296875,306.04998779296875,326.5299987792969,295.9800109863281,322.55999755859375,2687280000,-0.051184306456431905
1990-10-01 00:00:00+00:00,304.0,304.0,319.69000244140625,294.510009765625,306.1000061035156,3671900000,-0.006698212301042394
1990-11-01 00:00:00+00:00,322.2200012207031,322.2200012207031,323.0199890136719,301.6099853515625,303.989990234375,3149770000,0.05993421454178649
1990-12-01 00:00:00+00:00,330.2200012207031,330.2200012207031,333.9800109863281,321.9700012207031,322.2300109863281,3116830000,0.024827757338752088
1991-01-01 00:00:00+00:00,343.92999267578125,343.92999267578125,343.92999267578125,309.3500061035156,330.20001220703125,3660240000,0.0415177499981747
1991-02-01 00:00:00+00:00,367.07000732421875,367.07000732421875,370.9599914550781,340.3699951171875,343.9100036621094,4303170000,0.06728117681278034
1991-03-01 00:00:00+00:00,375.2200012207031,375.2200012207031,379.6600036621094,363.7300109863281,367.07000732421875,3927920000,0.022202832522042026
1991-04-01 00:00:00+00:00,375.3399963378906,375.3399963378906,391.260009765625,370.2699890136719,375.2200012207031,4017200000,0.0003197993624997064
1991-05-01 00:00:00+00:00,389.8299865722656,389.8299865722656,389.8500061035156,365.8299865722656,375.3500061035156,3739700000,0.0386049724936075
1991-06-01 00:00:00+00:00,371.1600036621094,371.1600036621094,389.80999755859375,367.9800109863281,389.80999755859375,3258730000,-0.04789262897479862
1991-07-01 00:00:00+00:00,387.80999755859375,387.80999755859375,387.80999755859375,370.9200134277344,371.17999267578125,3481570000,0.04485934295776639
1991-08-01 00:00:00+00:00,395.42999267578125,395.42999267578125,396.82000732421875,374.0899963378906,387.80999755859375,3713820000,0.019648784624321625
1991-09-01 00:00:00+00:00,387.8599853515625,387.8599853515625,397.6199951171875,382.7699890136719,395.42999267578125,3260990000,-0.019143735843086374
1991-10-01 00:00:00+00:00,392.45001220703125,392.45001220703125,393.80999755859375,376.1099853515625,387.8599853515625,4082380000,0.011834236654519215
1991-11-01 00:00:00+00:00,375.2200012207031,375.2200012207031,398.2200012207031,371.6300048828125,392.4599914550781,3737620000,-0.04390370862630699
1991-12-01 00:00:00+00:00,417.0899963378906,417.0899963378906,418.32000732421875,371.3599853515625,375.1099853515625,4155310000,0.11158785507428148
1992-01-01 00:00:00+00:00,408.7799987792969,408.7799987792969,421.17999267578125,408.6400146484375,417.0299987792969,5286280000,-0.019923751783923582
1992-02-01 00:00:00+00:00,412.70001220703125,412.70001220703125,418.0799865722656,406.3399963378906,408.7900085449219,4267610000,0.00958954312696414
1992-03-01 00:00:00+00:00,403.69000244140625,403.69000244140625,413.7799987792969,401.94000244140625,412.67999267578125,4066240000,-0.02183186212532784
1992-04-01 00:00:00+00:00,414.95001220703125,414.95001220703125,416.2799987792969,392.4100036621094,403.6700134277344,4315840000,0.027892713957560433
1992-05-01 00:00:00+00:00,415.3500061035156,415.3500061035156,418.75,409.8500061035156,414.95001220703125,3643980000,0.0009639568254424802
1992-06-01 00:00:00+00:00,408.1400146484375,408.1400146484375,417.29998779296875,399.9200134277344,415.3500061035156,4259830000,-0.017358833150663777
1992-07-01 00:00:00+00:00,424.2099914550781,424.2099914550781,424.79998779296875,407.20001220703125,408.20001220703125,4265220000,0.039373686063305824
1992-08-01 00:00:00+00:00,414.0299987792969,414.0299987792969,425.1400146484375,408.29998779296875,424.19000244140625,3653820000,-0.02399753160189122
1992-09-01 00:00:00+00:00,417.79998779296875,417.79998779296875,425.2699890136719,412.7099914550781,414.0299987792969,4023850000,0.009105593857418715
1992-10-01 00:00:00+00:00,418.67999267578125,418.67999267578125,421.1600036621094,396.79998779296875,417.79998779296875,4507010000,0.002106282691536565
1992-11-01 00:00:00+00:00,431.3500061035156,431.3500061035156,431.92999267578125,415.5799865722656,418.6600036621094,4148770000,0.03026180770368403
1992-12-01 00:00:00+00:00,435.7099914550781,435.7099914550781,442.6499938964844,428.6099853515625,431.3500061035156,4876150000,0.010107766987062838
1993-01-01 00:00:00+00:00,438.7799987792969,438.7799987792969,442.6600036621094,426.8800048828125,435.70001220703125,5280850000,0.007045987892006611
1993-02-01 00:00:00+00:00,443.3800048828125,443.3800048828125,450.0400085449219,428.25,438.7799987792969,5442450000,0.010483627595407663
1993-03-01 00:00:00+00:00,451.6700134277344,451.6700134277344,456.760009765625,441.07000732421875,443.3800048828125,5766950000,0.01869729905188877
1993-04-01 00:00:00+00:00,440.19000244140625,440.19000244140625,452.6300048828125,432.29998779296875,451.6700134277344,5853170000,-0.025416810160156622
1993-05-01 00:00:00+00:00,450.19000244140625,450.19000244140625,454.54998779296875,436.8599853515625,440.19000244140625,5108640000,0.02271746278774489
1993-06-01 00:00:00+00:00,450.5299987792969,450.5299987792969,455.6300048828125,442.5,450.2300109863281,5544400000,0.0007552285391652092
1993-07-01 00:00:00+00:00,448.1300048828125,448.1300048828125,451.1499938964844,441.3999938964844,450.5400085449219,5308530000,-0.00532704570835929
1993-08-01 00:00:00+00:00,463.55999755859375,463.55999755859375,463.55999755859375,446.94000244140625,448.1300048828125,5506200000,0.03443195614588723
1993-09-01 00:00:00+00:00,458.92999267578125,458.92999267578125,463.79998779296875,449.6400146484375,463.54998779296875,5552720000,-0.009987930164805148
1993-10-01 00:00:00+00:00,467.8299865722656,467.8299865722656,471.1000061035156,456.3999938964844,458.92999267578125,5940460000,0.019392922751884534
1993-11-01 00:00:00+00:00,461.7900085449219,461.7900085449219,469.1099853515625,454.3599853515625,467.8299865722656,5876610000,-0.01291062608362914
1993-12-01 00:00:00+00:00,466.45001220703125,466.45001220703125,471.2900085449219,461.45001220703125,461.92999267578125,5791210000,0.010091174724184304
1994-01-01 00:00:00+00:00,481.6099853515625,481.6099853515625,482.8500061035156,464.3599853515625,466.510009765625,6627390000,0.032500745519977725
1994-02-01 00:00:00+00:00,467.1400146484375,467.1400146484375,482.2300109863281,464.260009765625,481.6000061035156,5853100000,-0.030044997286678532
1994-03-01 00:00:00+00:00,445.7699890136719,445.7699890136719,471.0899963378906,436.1600036621094,467.19000244140625,7225010000,-0.04574651060635082
1994-04-01 00:00:00+00:00,450.9100036621094,450.9100036621094,452.7900085449219,435.8599853515625,445.6600036621094,5735010000,0.011530643100964522
1994-05-01 00:00:00+00:00,456.5,456.5,457.7699890136719,440.7799987792969,450.9100036621094,5675970000,0.012397144202814125
1994-06-01 00:00:00+00:00,444.2699890136719,444.2699890136719,463.2300109863281,439.8299865722656,456.5,5852670000,-0.026790823628320082
1994-07-01 00:00:00+00:00,458.260009765625,458.260009765625,459.3299865722656,443.5799865722656,444.2699890136719,4980100000,0.03148990725890011
1994-08-01 00:00:00+00:00,475.489990234375,475.489990234375,477.5899963378906,456.0799865722656,458.2799987792969,6398750000,0.03759869964992624
1994-09-01 00:00:00+00:00,462.7099914550781,462.7099914550781,475.489990234375,458.4700012207031,475.489990234375,6152870000,-0.026877534841474704
1994-10-01 00:00:00+00:00,472.3500061035156,472.3500061035156,474.739990234375,449.2699890136719,462.69000244140625,6344700000,0.020833815622011143
1994-11-01 00:00:00+00:00,453.69000244140625,453.69000244140625,472.260009765625,444.17999267578125,472.260009765625,6251240000,-0.03950461187888721
1994-12-01 00:00:00+00:00,459.2699890136719,459.2699890136719,462.7300109863281,442.8800048828125,453.54998779296875,6351530000,0.012299117331743048
1995-01-01 00:00:00+00:00,470.4200134277344,470.4200134277344,471.3599853515625,457.20001220703125,459.2099914550781,6852060000,0.024277711761677034
1995-02-01 00:00:00+00:00,487.3900146484375,487.3900146484375,489.19000244140625,469.2900085449219,470.4200134277344,6330100000,0.03607414807259257
1995-03-01 00:00:00+00:00,500.7099914550781,500.7099914550781,508.1499938964844,479.70001220703125,487.3900146484375,7792400000,0.027329195113380722
1995-04-01 00:00:00+00:00,514.7100219726562,514.7100219726562,515.2899780273438,500.20001220703125,500.70001220703125,6307030000,0.027960357804911462
1995-05-01 00:00:00+00:00,533.4000244140625,533.4000244140625,533.4099731445312,513.030029296875,514.760009765625,7555690000,0.03631171269946476
1995-06-01 00:00:00+00:00,544.75,544.75,551.0700073242188,526.0,533.4000244140625,7555650000,0.021278543431649366
1995-07-01 00:00:00+00:00,562.0599975585938,562.0599975585938,565.4000244140625,542.510009765625,544.75,7307960000,0.03177603957520647
1995-08-01 00:00:00+00:00,561.8800048828125,561.8800048828125,565.6199951171875,553.0399780273438,562.0599975585938,7146620000,-0.0003202374774278205
1995-09-01 00:00:00+00:00,584.4099731445312,584.4099731445312,587.6099853515625,561.010009765625,561.8800048828125,7052830000,0.04009747288732535
1995-10-01 00:00:00+00:00,581.5,581.5,590.6599731445312,571.5499877929688,584.4099731445312,8043320000,-0.004979335189770229
1995-11-01 00:00:00+00:00,605.3699951171875,605.3699951171875,608.6900024414062,581.0399780273438,581.5,7602150000,0.04104900278106194
1995-12-01 00:00:00+00:00,615.9299926757812,615.9299926757812,622.8800048828125,605.0499877929688,605.3699951171875,7697540000,0.01744387340596476
1996-01-01 00:00:00+00:00,636.02001953125,636.02001953125,636.1799926757812,597.2899780273438,615.9299926757812,9188050000,0.03261738686923121
1996-02-01 00:00:00+00:00,640.4299926757812,640.4299926757812,664.22998046875,633.7100219726562,636.02001953125,8749960000,0.006933701784703983
1996-03-01 00:00:00+00:00,645.5,645.5,656.969970703125,627.6300048828125,640.4299926757812,8984200000,0.007916567590839696
1996-04-01 00:00:00+00:00,654.1699829101562,654.1699829101562,656.6799926757812,624.1400146484375,645.5,8875580000,0.01343142201418468
1996-05-01 00:00:00+00:00,669.1199951171875,669.1199951171875,681.0999755859375,630.0700073242188,654.1699829101562,8921140000,0.022853405991703157
1996-06-01 00:00:00+00:00,670.6300048828125,670.6300048828125,680.3200073242188,658.75,669.1199951171875,7930840000,0.0022567099722681228
1996-07-01 00:00:00+00:00,639.9500122070312,639.9500122070312,675.8800048828125,605.8800048828125,670.6300048828125,8849860000,-0.045748016719207696
1996-08-01 00:00:00+00:00,651.989990234375,651.989990234375,670.6799926757812,639.489990234375,639.9500122070312,7380320000,0.01881393514756069
1996-09-01 00:00:00+00:00,687.3300170898438,687.3300170898438,690.8800048828125,643.969970703125,651.989990234375,8064070000,0.05420332732833044
1996-10-01 00:00:00+00:00,705.27001953125,705.27001953125,714.0999755859375,684.4400024414062,687.3099975585938,9703670000,0.026101002422918018
1996-11-01 00:00:00+00:00,757.02001953125,757.02001953125,762.1199951171875,701.2999877929688,705.27001953125,8763850000,0.07337615178140577
1996-12-01 00:00:00+00:00,740.739990234375,740.739990234375,761.75,716.6900024414062,757.02001953125,9089170000,-0.021505414489508046
1997-01-01 00:00:00+00:00,786.1599731445312,786.1599731445312,794.6699829101562,729.5499877929688,740.739990234375,11635830000,0.061317039054128886
1997-02-01 00:00:00+00:00,790.8200073242188,790.8200073242188,817.6799926757812,773.4299926757812,786.1599731445312,9715930000,0.0059275902346540565
1997-03-01 00:00:00+00:00,757.1199951171875,757.1199951171875,814.9000244140625,756.1300048828125,790.8200073242188,10120760000,-0.04261401064074877
1997-04-01 00:00:00+00:00,801.3400268554688,801.3400268554688,804.1300048828125,733.5399780273438,757.1199951171875,10454880000,0.05840557906734034
1997-05-01 00:00:00+00:00,848.280029296875,848.280029296875,851.8699951171875,793.2100219726562,801.3400268554688,10106650000,0.05857688480332501
1997-06-01 00:00:00+00:00,885.1400146484375,885.1400146484375,902.0900268554688,838.8200073242188,848.280029296875,10857950000,0.043452614795275846
1997-07-01 00:00:00+00:00,954.3099975585938,954.3099975585938,957.72998046875,884.5399780273438,885.1400146484375,11958120000,0.07814580943742477
1997-08-01 00:00:00+00:00,899.469970703125,899.469970703125,964.1699829101562,893.3400268554688,954.2899780273438,10606100000,-0.057465631708528364
1997-09-01 00:00:00+00:00,947.280029296875,947.280029296875,960.5900268554688,899.469970703125,899.469970703125,11383000000,0.053153590615567126
1997-10-01 00:00:00+00:00,914.6199951171875,914.6199951171875,983.1199951171875,855.27001953125,947.280029296875,14017260000,-0.03447769737522033
1997-11-01 00:00:00+00:00,955.4000244140625,955.4000244140625,964.5499877929688,900.6099853515625,914.6199951171875,10173620000,0.04458685521263939
1997-12-01 00:00:00+00:00,970.4299926757812,970.4299926757812,986.25,924.9199829101562,955.4000244140625,11958880000,0.01573159710869443
1998-01-01 00:00:00+00:00,980.280029296875,980.280029296875,992.6500244140625,912.8300170898438,970.4299926757812,12733830000,0.010150177442407982
1998-02-01 00:00:00+00:00,1049.3399658203125,1049.3399658203125,1051.6600341796875,980.280029296875,980.280029296875,11656550000,0.07044919253631243
1998-03-01 00:00:00+00:00,1101.75,1101.75,1113.0699462890625,1030.8699951171875,1049.3399658203125,13719590000,0.049945714341220526
1998-04-01 00:00:00+00:00,1111.75,1111.75,1132.97998046875,1076.699951171875,1101.75,13656060000,0.009076469253460395
1998-05-01 00:00:00+00:00,1090.8199462890625,1090.8199462890625,1130.52001953125,1074.3900146484375,1111.75,11477140000,-0.018826223261468433
1998-06-01 00:00:00+00:00,1133.8399658203125,1133.8399658203125,1145.1500244140625,1074.6700439453125,1090.8199462890625,13551970000,0.03943824063504042
1998-07-01 00:00:00+00:00,1120.6700439453125,1120.6700439453125,1190.5799560546875,1114.300048828125,1133.8399658203125,14194800000,-0.011615326917385427
1998-08-01 00:00:00+00:00,957.280029296875,957.280029296875,1121.7900390625,957.280029296875,1120.6700439453125,15071550000,-0.14579671825011387
1998-09-01 00:00:00+00:00,1017.010009765625,1017.010009765625,1066.1099853515625,939.97998046875,957.280029296875,16714080000,0.06239551504341101
1998-10-01 00:00:00+00:00,1098.6700439453125,1098.6700439453125,1103.780029296875,923.3200073242188,1017.010009765625,18001650000,0.08029422856762891
1998-11-01 00:00:00+00:00,1163.6300048828125,1163.6300048828125,1192.969970703125,1098.6700439453125,1098.6700439453125,13451280000,0.05912599628568138
1998-12-01 00:00:00+00:00,1229.22998046875,1229.22998046875,1244.9300537109375,1136.8900146484375,1163.6300048828125,15181450000,0.056375287084956094
1999-01-01 00:00:00+00:00,1279.6400146484375,1279.6400146484375,1280.3699951171875,1205.4599609375,1229.22998046875,16213500000,0.04100944085374847
1999-02-01 00:00:00+00:00,1238.3299560546875,1238.3299560546875,1283.8399658203125,1211.8900146484375,1279.6400146484375,14555860000,-0.032282562377591306
1999-03-01 00:00:00+00:00,1286.3699951171875,1286.3699951171875,1323.8199462890625,1216.030029296875,1238.3299560546875,18002500000,0.0387942154089167
1999-04-01 00:00:00+00:00,1335.1800537109375,1335.1800537109375,1371.56005859375,1282.56005859375,1286.3699951171875,18523200000,0.03794402759627746
1999-05-01 00:00:00+00:00,1301.8399658203125,1301.8399658203125,1375.97998046875,1277.31005859375,1335.1800537109375,15880260000,-0.024970480796175143
1999-06-01 00:00:00+00:00,1372.7099609375,1372.7099609375,1372.9300537109375,1277.469970703125,1301.8399658203125,16079170000,0.054438331114324834
1999-07-01 00:00:00+00:00,1328.719970703125,1328.719970703125,1420.3299560546875,1328.489990234375,1372.7099609375,15332930000,-0.032046092391091685
1999-08-01 00:00:00+00:00,1320.4100341796875,1320.4100341796875,1382.8399658203125,1267.72998046875,1328.719970703125,15818550000,-0.006254091687235008
1999-09-01 00:00:00+00:00,1282.7099609375,1282.7099609375,1361.3900146484375,1256.260009765625,1320.4100341796875,16438700000,-0.028551792448024638
1999-10-01 00:00:00+00:00,1362.9300537109375,1362.9300537109375,1373.1700439453125,1233.699951171875,1282.7099609375,18832000000,0.0625395414523846
1999-11-01 00:00:00+00:00,1388.9100341796875,1388.9100341796875,1425.31005859375,1346.4100341796875,1362.9300537109375,18384820000,0.019061858969220413
1999-12-01 00:00:00+00:00,1469.25,1469.25,1473.0999755859375,1387.3800048828125,1388.9100341796875,19640690000,0.05784389473992291
2000-01-01 00:00:00+00:00,1394.4599609375,1394.4599609375,1478.0,1350.1400146484375,1469.25,21494400000,-0.05090354879190062
2000-02-01 00:00:00+00:00,1366.4200439453125,1366.4200439453125,1444.550048828125,1325.0699462890625,1394.4599609375,20912000000,-0.020108083256356934
2000-03-01 00:00:00+00:00,1498.5799560546875,1498.5799560546875,1552.8699951171875,1346.6199951171875,1366.4200439453125,26156200000,0.09671982835364812
2000-04-01 00:00:00+00:00,1452.4300537109375,1452.4300537109375,1527.18994140625,1339.4000244140625,1498.5799560546875,20106460000,-0.030795755780191336
2000-05-01 00:00:00+00:00,1420.5999755859375,1420.5999755859375,1481.510009765625,1361.0899658203125,1452.4300537109375,19898300000,-0.021915050603417807
2000-06-01 00:00:00+00:00,1454.5999755859375,1454.5999755859375,1488.9300537109375,1420.5999755859375,1420.5999755859375,21738300000,0.023933549615877237
2000-07-01 00:00:00+00:00,1430.8299560546875,1430.8299560546875,1517.3199462890625,1413.8900146484375,1454.5999755859375,19089100000,-0.016341275904170893
2000-08-01 00:00:00+00:00,1517.6800537109375,1517.6800537109375,1525.2099609375,1425.4300537109375,1430.8299560546875,20363700000,0.06069910494167097
2000-09-01 00:00:00+00:00,1436.510009765625,1436.510009765625,1530.0899658203125,1419.43994140625,1517.6800537109375,20838300000,-0.053482974719764265
2000-10-01 00:00:00+00:00,1429.4000244140625,1429.4000244140625,1454.8199462890625,1305.7900390625,1436.52001953125,25951400000,-0.00494948542177065
2000-11-01 00:00:00+00:00,1314.949951171875,1314.949951171875,1438.4599609375,1294.9000244140625,1429.4000244140625,20532300000,-0.08006861010730892
2000-12-01 00:00:00+00:00,1320.280029296875,1320.280029296875,1389.050048828125,1254.0699462890625,1314.949951171875,23610800000,0.004053445623728669
2001-01-01 00:00:00+00:00,1366.010009765625,1366.010009765625,1383.3699951171875,1274.6199951171875,1320.280029296875,27829800000,0.03463657667616449
2001-02-01 00:00:00+00:00,1239.93994140625,1239.93994140625,1376.3800048828125,1215.43994140625,1366.010009765625,21644400000,-0.09229073539585964
2001-03-01 00:00:00+00:00,1160.3299560546875,1160.3299560546875,1267.4200439453125,1081.18994140625,1239.93994140625,27806610000,-0.06420471080339152
